,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,1703.0,988.0,667.0,634.0,0.0,0.0,0.0,0.0,1661.0,0.0,0.0,27.0,0.0,0.0,0.0,1848.0,3.0,1889.0,2207.0,0.0,0.0,0.0,21.0,4032.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,Industrial
1,0.0,2174.0,1056.0,513.0,312.0,0.0,0.0,0.0,0.0,1890.0,0.0,0.0,41.0,0.0,0.0,0.0,1695.0,0.0,2028.0,2059.0,9.0,0.0,0.0,30.0,4064.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Industrial
2,0.0,1547.0,1427.0,10.0,0.0,0.0,0.0,0.0,2.0,1788.0,0.0,0.0,1273.0,326.0,0.0,0.0,283.0,0.0,1893.0,1880.0,323.0,0.0,0.0,0.0,3307.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,Industrial
3,0.0,3348.0,696.0,36.0,0.0,0.0,0.0,0.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,2228.0,1779.0,89.0,0.0,0.0,0.0,4083.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,Industrial
4,0.0,2666.0,873.0,83.0,10.0,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,53.0,0.0,0.0,0.0,3694.0,0.0,2533.0,1563.0,0.0,0.0,0.0,0.0,4062.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,Industrial
5,0.0,2089.0,1118.0,676.0,151.0,0.0,0.0,0.0,0.0,1679.0,0.0,0.0,600.0,0.0,0.0,0.0,733.0,0.0,2326.0,1770.0,0.0,0.0,0.0,0.0,4092.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,Industrial
6,0.0,1901.0,1492.0,482.0,61.0,0.0,0.0,0.0,0.0,1801.0,0.0,0.0,266.0,0.0,0.0,0.0,1084.0,0.0,2452.0,1644.0,0.0,0.0,0.0,0.0,4076.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,Industrial
7,0.0,3265.0,371.0,17.0,2.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,352.0,6.0,0.0,0.0,1982.0,0.0,2498.0,1501.0,97.0,0.0,0.0,0.0,4042.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,Industrial
8,0.0,2017.0,1742.0,288.0,5.0,0.0,0.0,0.0,0.0,1954.0,0.0,0.0,27.0,0.0,0.0,0.0,1853.0,0.0,1473.0,1938.0,685.0,0.0,0.0,0.0,4084.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,Industrial
9,0.0,2005.0,965.0,866.0,126.0,0.0,0.0,0.0,0.0,1813.0,0.0,0.0,20.0,0.0,0.0,0.0,2115.0,0.0,2254.0,1842.0,0.0,0.0,0.0,2.0,4025.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,Industrial
10,0.0,2223.0,263.0,8.0,0.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,139.0,0.0,0.0,0.0,3930.0,0.0,2319.0,1777.0,0.0,0.0,0.0,0.0,4051.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,Industrial
11,0.0,2651.0,1114.0,73.0,0.0,0.0,0.0,0.0,0.0,1546.0,0.0,0.0,186.0,0.0,0.0,0.0,2708.0,0.0,2194.0,1885.0,17.0,0.0,0.0,0.0,4033.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Industrial
12,0.0,1895.0,911.0,214.0,0.0,0.0,0.0,0.0,0.0,1834.0,0.0,0.0,1775.0,127.0,0.0,0.0,446.0,0.0,2169.0,1750.0,177.0,0.0,0.0,0.0,3328.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,Industrial
13,0.0,1190.0,2359.0,485.0,57.0,0.0,0.0,0.0,0.0,1666.0,0.0,0.0,26.0,0.0,0.0,0.0,1567.0,0.0,2199.0,1897.0,0.0,0.0,0.0,0.0,4072.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,Industrial
14,0.0,1526.0,1110.0,928.0,307.0,0.0,0.0,0.0,0.0,1759.0,0.0,0.0,38.0,167.0,0.0,0.0,1461.0,0.0,2129.0,1967.0,0.0,0.0,0.0,2.0,4067.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,Industrial
15,0.0,2146.0,1391.0,450.0,95.0,0.0,0.0,0.0,0.0,1794.0,0.0,0.0,83.0,2.0,0.0,0.0,2127.0,0.0,2336.0,1760.0,0.0,0.0,0.0,1.0,4021.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,Industrial
16,0.0,2827.0,955.0,61.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0,0.0,172.0,0.0,0.0,0.0,1870.0,0.0,1956.0,2140.0,0.0,0.0,0.0,0.0,4055.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,Industrial
17,0.0,1892.0,1241.0,812.0,37.0,0.0,0.0,0.0,0.0,1779.0,0.0,0.0,33.0,0.0,0.0,0.0,2035.0,0.0,2350.0,1746.0,0.0,0.0,0.0,0.0,4073.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,Industrial
18,0.0,1844.0,1668.0,406.0,0.0,0.0,0.0,0.0,0.0,1638.0,0.0,0.0,122.0,0.0,0.0,0.0,1505.0,0.0,1820.0,1895.0,381.0,0.0,0.0,0.0,4074.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Industrial
19,0.0,1025.0,1537.0,1022.0,442.0,0.0,0.0,0.0,0.0,1720.0,0.0,0.0,278.0,3.0,0.0,0.0,476.0,0.0,2176.0,1721.0,199.0,0.0,0.0,192.0,3856.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,Industrial
20,0.0,1479.0,1466.0,638.0,503.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,1.0,0.0,0.0,0.0,2079.0,0.0,2057.0,1995.0,44.0,0.0,0.0,12.0,3970.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,Industrial
21,0.0,2190.0,795.0,862.0,66.0,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,418.0,3.0,0.0,0.0,1640.0,0.0,2165.0,1592.0,339.0,0.0,0.0,0.0,4055.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,Industrial
22,0.0,2061.0,1818.0,12.0,0.0,0.0,0.0,0.0,0.0,1134.0,0.0,0.0,188.0,0.0,0.0,0.0,1339.0,0.0,1938.0,2065.0,93.0,0.0,0.0,0.0,4005.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,Industrial
23,0.0,1749.0,1246.0,991.0,21.0,0.0,0.0,0.0,0.0,1566.0,0.0,0.0,80.0,0.0,0.0,0.0,1384.0,0.0,1923.0,2173.0,0.0,0.0,0.0,0.0,4058.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,Industrial
24,0.0,1306.0,1335.0,780.0,626.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.0,0.0,1894.0,2202.0,0.0,0.0,0.0,5.0,4066.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Industrial
