,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,1251.0,2845.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,0.0,0.0,0.0,0.0,0.0,0.0,4081.0,0.0,1248.0,1838.0,1010.0,0.0,0.0,0.0,3232.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,HerbaceousVegetation
1,0.0,2295.0,1603.0,98.0,0.0,0.0,0.0,0.0,0.0,1792.0,0.0,0.0,34.0,14.0,0.0,0.0,2632.0,0.0,2357.0,1739.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,HerbaceousVegetation
2,0.0,2632.0,1419.0,45.0,0.0,0.0,0.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,3874.0,0.0,1421.0,1808.0,867.0,0.0,0.0,0.0,3628.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,HerbaceousVegetation
3,0.0,0.0,2280.0,1816.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0,805.0,1580.0,1710.0,1.0,0.0,0.0,3937.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,HerbaceousVegetation
4,0.0,448.0,3612.0,36.0,0.0,0.0,0.0,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.0,0.0,1313.0,1742.0,1041.0,0.0,0.0,0.0,3415.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,HerbaceousVegetation
5,0.0,0.0,392.0,3676.0,28.0,0.0,0.0,0.0,0.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,600.0,1639.0,1849.0,8.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,HerbaceousVegetation
6,0.0,1602.0,2316.0,176.0,2.0,0.0,0.0,0.0,0.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,0.0,1191.0,1991.0,914.0,0.0,0.0,0.0,4055.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,HerbaceousVegetation
7,0.0,24.0,3185.0,887.0,0.0,0.0,0.0,0.0,0.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,0.0,1163.0,1818.0,1115.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,HerbaceousVegetation
8,0.0,0.0,375.0,3488.0,233.0,0.0,0.0,0.0,0.0,2531.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,766.0,1775.0,1541.0,14.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,HerbaceousVegetation
9,0.0,181.0,3910.0,5.0,0.0,0.0,0.0,0.0,0.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.0,0.0,1000.0,1928.0,1168.0,0.0,0.0,0.0,3080.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,HerbaceousVegetation
10,0.0,83.0,1818.0,2127.0,68.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,434.0,1758.0,1904.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,HerbaceousVegetation
11,0.0,42.0,3854.0,200.0,0.0,0.0,0.0,0.0,0.0,2663.0,0.0,0.0,0.0,0.0,0.0,0.0,1959.0,0.0,1245.0,1594.0,1257.0,0.0,0.0,0.0,4095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,HerbaceousVegetation
12,0.0,13.0,3729.0,351.0,3.0,0.0,0.0,0.0,0.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,0.0,1479.0,1986.0,631.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,HerbaceousVegetation
13,0.0,3212.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.0,0.0,1885.0,1893.0,318.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,HerbaceousVegetation
14,0.0,0.0,43.0,2658.0,1395.0,0.0,0.0,0.0,0.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,583.0,1851.0,1592.0,70.0,0.0,11.0,4085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,HerbaceousVegetation
15,0.0,3839.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,0.0,1.0,0.0,0.0,0.0,3840.0,0.0,1972.0,1979.0,145.0,0.0,0.0,0.0,4088.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,HerbaceousVegetation
