,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,120.0,1736.0,882.0,410.0,0.0,0.0,0.0,348.0,1697.0,0.0,0.0,46.0,946.0,0.0,0.0,765.0,0.0,957.0,1541.0,1598.0,0.0,0.0,31.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,River
1,0.0,328.0,657.0,1261.0,194.0,0.0,0.0,0.0,98.0,1256.0,0.0,0.0,195.0,1754.0,0.0,0.0,69.0,0.0,452.0,2489.0,1155.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,River
2,0.0,971.0,2055.0,264.0,2.0,0.0,0.0,0.0,161.0,2360.0,0.0,0.0,491.0,606.0,0.0,0.0,23.0,0.0,453.0,2099.0,1516.0,28.0,0.0,0.0,3687.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,River
3,0.0,109.0,182.0,3699.0,95.0,0.0,0.0,0.0,23.0,3014.0,0.0,0.0,97.0,44.0,0.0,0.0,0.0,0.0,124.0,242.0,3338.0,392.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,River
4,0.0,141.0,393.0,517.0,679.0,0.0,0.0,0.0,80.0,650.0,0.0,0.0,85.0,2362.0,0.0,0.0,67.0,0.0,1810.0,1958.0,328.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,River
5,0.0,511.0,566.0,868.0,1519.0,0.0,0.0,0.0,75.0,1426.0,0.0,0.0,154.0,625.0,0.0,0.0,432.0,0.0,1698.0,1008.0,1390.0,0.0,0.0,176.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,River
6,0.0,176.0,220.0,1429.0,1555.0,0.0,0.0,0.0,10.0,1885.0,0.0,0.0,617.0,191.0,0.0,0.0,456.0,0.0,625.0,1911.0,1560.0,0.0,0.0,78.0,4018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,River
7,0.0,245.0,339.0,536.0,735.0,0.0,0.0,686.0,832.0,1304.0,0.0,0.0,190.0,2164.0,0.0,0.0,12.0,0.0,577.0,2818.0,701.0,0.0,0.0,202.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,River
8,0.0,193.0,266.0,342.0,1185.0,0.0,0.0,0.0,1405.0,1141.0,0.0,0.0,148.0,2157.0,0.0,0.0,6.0,0.0,180.0,3299.0,617.0,0.0,0.0,95.0,4001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,River
9,0.0,911.0,209.0,161.0,2814.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.0,796.0,62.0,0.0,0.0,149.0,0.0,952.0,2752.0,392.0,0.0,0.0,276.0,3820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,River
