,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,3.0,2.0,0.0,0.0,0.0,64.0,1034.0,1411.0,409.0,0.0,0.0,3.0,4091.0,0.0,0.0,0.0,0.0,709.0,475.0,2912.0,0.0,0.0,0.0,4095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,SeaLake
1,0.0,224.0,4.0,0.0,0.0,0.0,0.0,59.0,1791.0,1003.0,0.0,0.0,24.0,4068.0,0.0,0.0,0.0,0.0,2327.0,1042.0,717.0,9.0,1.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,SeaLake
2,0.0,0.0,0.0,0.0,0.0,0.0,952.0,1770.0,639.0,170.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,295.0,1237.0,1962.0,602.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,SeaLake
3,0.0,10.0,29.0,34.0,0.0,0.0,199.0,511.0,1268.0,619.0,0.0,0.0,7.0,4028.0,0.0,0.0,0.0,0.0,807.0,3202.0,79.0,7.0,1.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,SeaLake
4,0.0,0.0,0.0,0.0,0.0,0.0,1739.0,863.0,225.0,80.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,247.0,1203.0,2036.0,606.0,4.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,SeaLake
5,0.0,73.0,154.0,186.0,0.0,0.0,0.0,0.0,6.0,645.0,0.0,0.0,36.0,3716.0,0.0,0.0,0.0,0.0,529.0,3444.0,123.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,SeaLake
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,2123.0,640.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,579.0,1813.0,1203.0,501.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,SeaLake
7,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,379.0,81.0,167.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,317.0,1260.0,1968.0,549.0,2.0,0.0,4095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,SeaLake
8,0.0,61.0,280.0,176.0,44.0,0.0,0.0,0.0,2.0,751.0,0.0,0.0,25.0,3516.0,0.0,0.0,70.0,0.0,2447.0,1564.0,85.0,0.0,0.0,0.0,4095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,SeaLake
9,0.0,3.0,8.0,5.0,2.0,0.0,97.0,921.0,1467.0,476.0,0.0,0.0,3.0,4078.0,0.0,0.0,0.0,0.0,2864.0,599.0,632.0,0.0,1.0,0.0,4093.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,SeaLake
10,0.0,33.0,62.0,368.0,260.0,0.0,0.0,23.0,1694.0,1755.0,0.0,0.0,35.0,3368.0,0.0,0.0,0.0,0.0,24.0,329.0,3729.0,14.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SeaLake
11,0.0,61.0,88.0,80.0,7.0,0.0,11.0,468.0,1540.0,1021.0,0.0,0.0,51.0,3873.0,0.0,0.0,0.0,0.0,1925.0,1602.0,555.0,14.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,SeaLake
12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1926.0,1195.0,0.0,0.0,0.0,4095.0,0.0,0.0,0.0,0.0,8.0,2251.0,1837.0,0.0,0.0,4094.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SeaLake
13,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1571.0,1470.0,379.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,339.0,1213.0,2030.0,514.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,SeaLake
14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,2428.0,0.0,0.0,4.0,4087.0,0.0,0.0,6.0,0.0,2701.0,1053.0,342.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,SeaLake
15,0.0,98.0,143.0,257.0,425.0,0.0,0.0,0.0,138.0,1916.0,0.0,0.0,66.0,3223.0,0.0,0.0,0.0,0.0,3224.0,239.0,629.0,4.0,0.0,2.0,4094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,SeaLake
16,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,1019.0,243.0,73.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,331.0,1122.0,2084.0,559.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,SeaLake
17,0.0,25.0,202.0,27.0,0.0,0.0,0.0,0.0,172.0,2932.0,0.0,0.0,44.0,3818.0,0.0,0.0,9.0,0.0,49.0,3148.0,898.0,1.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,SeaLake
18,0.0,0.0,0.0,0.0,0.0,0.0,97.0,792.0,1404.0,518.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,646.0,1254.0,2143.0,53.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,SeaLake
19,0.0,40.0,255.0,480.0,156.0,0.0,0.0,0.0,108.0,1129.0,0.0,0.0,39.0,3164.0,0.0,0.0,115.0,0.0,65.0,3319.0,712.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SeaLake
20,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1610.0,1333.0,378.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,165.0,400.0,3227.0,304.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,SeaLake
