,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,2376.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,2477.0,0.0,0.0,0.0,0.0,0.0,0.0,3903.0,0.0,1679.0,1495.0,922.0,0.0,0.0,0.0,4092.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,AnnualCrop
1,0.0,964.0,627.0,75.0,2430.0,0.0,0.0,0.0,0.0,2412.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,1304.0,835.0,1957.0,0.0,0.0,1942.0,2153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,AnnualCrop
2,0.0,3392.0,288.0,261.0,155.0,0.0,0.0,0.0,0.0,2216.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.0,0.0,412.0,2274.0,1410.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,AnnualCrop
3,0.0,2040.0,910.0,412.0,734.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.0,0.0,1100.0,2412.0,584.0,0.0,0.0,40.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,AnnualCrop
4,0.0,1365.0,1259.0,653.0,819.0,0.0,0.0,0.0,0.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,679.0,1915.0,1502.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,AnnualCrop
5,0.0,263.0,824.0,1171.0,1838.0,0.0,0.0,0.0,0.0,1919.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,897.0,2436.0,763.0,0.0,0.0,29.0,4060.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,AnnualCrop
6,0.0,569.0,2920.0,523.0,84.0,0.0,0.0,0.0,0.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.0,0.0,1960.0,1890.0,246.0,0.0,0.0,0.0,3271.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,AnnualCrop
7,0.0,3.0,3066.0,1027.0,0.0,0.0,0.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,0.0,1176.0,1851.0,1069.0,0.0,0.0,0.0,2422.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,AnnualCrop
8,0.0,386.0,443.0,3258.0,9.0,0.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,479.0,1865.0,1752.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,AnnualCrop
9,0.0,840.0,2879.0,377.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0,0.0,990.0,1102.0,2004.0,0.0,0.0,0.0,3969.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,AnnualCrop
10,0.0,2896.0,542.0,658.0,0.0,0.0,0.0,0.0,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,3322.0,0.0,667.0,964.0,2465.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,AnnualCrop
11,0.0,2941.0,1033.0,78.0,44.0,0.0,0.0,0.0,0.0,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,3970.0,0.0,896.0,2685.0,515.0,0.0,0.0,0.0,4053.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,AnnualCrop
