,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,Classification
0,0.0,651.0,2045.0,1333.0,67.0,0.0,0.0,0.0,0.0,1862.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,949.0,2373.0,774.0,0.0,0.0,11.0,4077.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,PermanentCrop
1,0.0,158.0,1466.0,2136.0,336.0,0.0,0.0,0.0,0.0,2351.0,0.0,0.0,1.0,0.0,0.0,0.0,918.0,0.0,1341.0,1764.0,991.0,0.0,0.0,2.0,4080.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,PermanentCrop
2,0.0,842.0,2799.0,387.0,29.0,0.0,0.0,0.0,0.0,1457.0,0.0,0.0,26.0,0.0,0.0,0.0,1664.0,0.0,2391.0,1450.0,255.0,0.0,0.0,0.0,4087.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,PermanentCrop
3,0.0,200.0,1071.0,2486.0,339.0,0.0,0.0,0.0,0.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,837.0,1758.0,1501.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,PermanentCrop
4,0.0,772.0,3196.0,128.0,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,3577.0,0.0,2124.0,1600.0,372.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,PermanentCrop
5,0.0,29.0,1856.0,1660.0,551.0,0.0,0.0,0.0,0.0,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.0,0.0,1354.0,1798.0,944.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,PermanentCrop
6,0.0,283.0,3459.0,354.0,0.0,0.0,0.0,0.0,0.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,0.0,1670.0,1783.0,643.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,PermanentCrop
7,0.0,1741.0,2351.0,4.0,0.0,0.0,0.0,0.0,0.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,4076.0,0.0,1611.0,2124.0,361.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,PermanentCrop
8,0.0,597.0,3479.0,20.0,0.0,0.0,0.0,0.0,0.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,4010.0,0.0,1145.0,1970.0,981.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,PermanentCrop
9,0.0,395.0,3675.0,26.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.0,0.0,1668.0,1900.0,528.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,PermanentCrop
